timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
0001547131206303393,6,51.761531,-1.260279,66.988315,0.763483,0.625946,1.065624,5735947.416304,620062.055695,-66.988315,30U
0001547131206503440,6,51.761531,-1.260279,66.988435,0.765118,0.627940,1.066796,5735947.414973,620062.051375,-66.988435,30U
0001547131206703487,6,51.761531,-1.260279,66.995434,0.758685,0.620548,1.061771,5735947.411285,620062.059689,-66.995434,30U
0001547131206903535,6,51.761531,-1.260279,66.995847,0.760330,0.622559,1.062948,5735947.410360,620062.055881,-66.995847,30U
0001547131207103582,6,51.761531,-1.260279,66.996390,0.761973,0.624564,1.064123,5735947.409550,620062.051857,-66.996390,30U
0001547131207303629,6,51.761531,-1.260279,66.996881,0.763611,0.626562,1.065297,5735947.408708,620062.047810,-66.996881,30U
0001547131207503676,6,51.761531,-1.260279,66.997441,0.765246,0.628554,1.066470,5735947.407802,620062.043247,-66.997441,30U
0001547131207703724,4,51.761531,-1.260279,67.001210,0.758841,0.621169,1.061541,5735947.407950,620062.052070,-67.001210,30U
0001547131207902925,4,51.761531,-1.260279,67.001746,0.760487,0.623178,1.062718,5735947.407096,620062.047968,-67.001746,30U
0001547131208102805,4,51.761531,-1.260279,67.002130,0.762128,0.625181,1.063893,5735947.406382,620062.043955,-67.002130,30U
0001547131208302852,4,51.761531,-1.260279,67.002539,0.763767,0.627177,1.065068,5735947.405575,620062.039679,-67.002539,30U
0001547131208502899,4,51.761531,-1.260280,67.002993,0.765402,0.629167,1.066241,5735947.404686,620062.035338,-67.002993,30U
0001547131208702946,5,51.761531,-1.260279,67.005361,0.759026,0.621792,1.061400,5735947.407997,620062.041839,-67.005361,30U
0001547131208902993,5,51.761531,-1.260279,67.005817,0.760671,0.623799,1.062577,5735947.407169,620062.037965,-67.005817,30U
0001547131209103040,5,51.761531,-1.260280,67.006345,0.762313,0.625800,1.063753,5735947.406566,620062.034228,-67.006345,30U
0001547131209303087,5,51.761531,-1.260280,67.007012,0.763951,0.627794,1.064927,5735947.405928,620062.030059,-67.007012,30U
0001547131209503135,5,51.761531,-1.260280,67.007468,0.765585,0.629782,1.066100,5735947.404996,620062.026218,-67.007468,30U
0001547131209703182,5,51.761531,-1.260280,67.008229,0.759246,0.622419,1.061340,5735947.406827,620062.033192,-67.008229,30U
0001547131209903229,5,51.761531,-1.260280,67.008974,0.760890,0.624424,1.062517,5735947.406188,620062.029172,-67.008974,30U
0001547131210103276,5,51.761531,-1.260280,67.009682,0.762532,0.626423,1.063693,5735947.405669,620062.024733,-67.009682,30U
0001547131210303323,5,51.761531,-1.260280,67.010297,0.764169,0.628415,1.064867,5735947.405274,620062.020432,-67.010297,30U
0001547131210503370,5,51.761531,-1.260280,67.011101,0.765803,0.630401,1.066041,5735947.404854,620062.015870,-67.011101,30U
0001547131210703417,6,51.761531,-1.260280,67.011465,0.759489,0.623047,1.061352,5735947.404679,620062.019550,-67.011465,30U
0001547131210903465,6,51.761531,-1.260280,67.012256,0.761133,0.625050,1.062529,5735947.404350,620062.014980,-67.012256,30U
0001547131211103512,6,51.761531,-1.260280,67.013136,0.762774,0.627047,1.063705,5735947.404166,620062.010642,-67.013136,30U
0001547131211303559,6,51.761531,-1.260280,67.013929,0.764411,0.629037,1.064880,5735947.403908,620062.006262,-67.013929,30U
0001547131211503606,6,51.761531,-1.260280,67.014595,0.766044,0.631021,1.066053,5735947.403672,620062.001793,-67.014595,30U
0001547131211703325,6,51.761531,-1.260280,67.015562,0.763615,0.627207,1.064514,5735947.406480,620062.010590,-67.015562,30U
0001547131211903372,6,51.761531,-1.260280,67.016006,0.765250,0.629196,1.065688,5735947.406476,620062.006977,-67.016006,30U
0001547131212103419,6,51.761531,-1.260280,67.016423,0.766882,0.631180,1.066860,5735947.406413,620062.002975,-67.016423,30U
0001547131212303466,6,51.761531,-1.260280,67.016743,0.768510,0.633157,1.068031,5735947.406291,620061.999086,-67.016743,30U
0001547131212503513,6,51.761531,-1.260280,67.017017,0.770135,0.635128,1.069201,5735947.406295,620061.995130,-67.017017,30U
0001547131212703560,6,51.761531,-1.260280,67.017819,0.769140,0.633142,1.068745,5735947.407728,620062.004756,-67.017819,30U
0001547131212903607,6,51.761531,-1.260280,67.017859,0.770763,0.635113,1.069914,5735947.407657,620062.001372,-67.017859,30U
0001547131213103654,6,51.761531,-1.260280,67.017828,0.772384,0.637078,1.071082,5735947.407634,620061.997614,-67.017828,30U
0001547131213303695,6,51.761531,-1.260280,67.017812,0.774000,0.639037,1.072248,5735947.407728,620061.993885,-67.017812,30U
0001547131213503742,6,51.761531,-1.260280,67.017688,0.775613,0.640990,1.073414,5735947.407706,620061.989983,-67.017688,30U
0001547131213703789,5,51.761531,-1.260280,67.019818,0.769504,0.633812,1.068961,5735947.406247,620061.996856,-67.019818,30U
0001547131213903503,5,51.761531,-1.260280,67.019639,0.771126,0.635781,1.070129,5735947.406387,620061.993596,-67.019639,30U
0001547131214103550,5,51.761531,-1.260280,67.019349,0.772746,0.637745,1.071297,5735947.406478,620061.990129,-67.019349,30U
0001547131214303597,5,51.761531,-1.260280,67.019001,0.774362,0.639702,1.072463,5735947.406669,620061.986613,-67.019001,30U
0001547131214503644,5,51.761531,-1.260280,67.018489,0.775974,0.641653,1.073628,5735947.406859,620061.982821,-67.018489,30U
0001547131214703691,6,51.761531,-1.260280,67.017487,0.769905,0.634487,1.069229,5735947.410753,620061.994687,-67.017487,30U
0001547131214903738,6,51.761531,-1.260280,67.017123,0.771527,0.636454,1.070397,5735947.410945,620061.991109,-67.017123,30U
0001547131215103785,6,51.761531,-1.260280,67.016461,0.773145,0.638415,1.071565,5735947.410988,620061.987472,-67.016461,30U
0001547131215303507,6,51.761531,-1.260280,67.015874,0.774760,0.640370,1.072730,5735947.411205,620061.983641,-67.015874,30U
0001547131215503554,6,51.761531,-1.260280,67.015202,0.776372,0.642319,1.073895,5735947.411306,620061.979832,-67.015202,30U
0001547131215703601,6,51.761531,-1.260280,67.018950,0.770335,0.635165,1.069535,5735947.408097,620061.990817,-67.018950,30U
0001547131215903591,6,51.761531,-1.260280,67.018382,0.771956,0.637130,1.070704,5735947.408349,620061.987404,-67.018382,30U
0001547131216103638,6,51.761531,-1.260280,67.017839,0.773574,0.639089,1.071870,5735947.408700,620061.983922,-67.017839,30U
0001547131216303685,6,51.761531,-1.260280,67.017234,0.775188,0.641042,1.073036,5735947.409137,620061.980366,-67.017234,30U
0001547131216503732,6,51.761531,-1.260280,67.016586,0.776799,0.642989,1.074200,5735947.409648,620061.976756,-67.016586,30U
0001547131216703779,6,51.761531,-1.260280,67.017864,0.770789,0.635845,1.069870,5735947.409236,620061.986899,-67.017864,30U
0001547131216903374,6,51.761531,-1.260280,67.017204,0.772409,0.637808,1.071038,5735947.409750,620061.983554,-67.017204,30U
0001547131217103293,6,51.761531,-1.260280,67.016432,0.774026,0.639765,1.072204,5735947.410322,620061.980213,-67.016432,30U
0001547131217303339,6,51.761531,-1.260280,67.015660,0.775639,0.641716,1.073369,5735947.410894,620061.976665,-67.015660,30U
0001547131217503386,6,51.761531,-1.260280,67.014867,0.777249,0.643661,1.074533,5735947.411500,620061.973296,-67.014867,30U
0001547131217703316,6,51.761531,-1.260280,67.016638,0.771263,0.636528,1.070226,5735947.412128,620061.982204,-67.016638,30U
0001547131217903362,6,51.761531,-1.260280,67.015853,0.772882,0.638489,1.071393,5735947.412817,620061.979392,-67.015853,30U
0001547131218103249,6,51.761531,-1.260280,67.014992,0.774497,0.640443,1.072559,5735947.413490,620061.976428,-67.014992,30U
0001547131218303295,6,51.761531,-1.260280,67.014050,0.776109,0.642392,1.073724,5735947.414135,620061.973474,-67.014050,30U
0001547131218503342,6,51.761531,-1.260280,67.013174,0.777718,0.644335,1.074887,5735947.414821,620061.970492,-67.013174,30U
0001547131218703389,6,51.761531,-1.260280,67.016614,0.771752,0.637212,1.070598,5735947.411877,620061.974550,-67.016614,30U
0001547131218903436,6,51.761531,-1.260280,67.015991,0.773370,0.639171,1.071765,5735947.412582,620061.971820,-67.015991,30U
0001547131219103483,6,51.761531,-1.260280,67.015287,0.774985,0.641124,1.072930,5735947.413419,620061.969109,-67.015287,30U
0001547131219303259,6,51.761531,-1.260281,67.014568,0.776596,0.643071,1.074095,5735947.414232,620061.966089,-67.014568,30U
0001547131219503305,6,51.761531,-1.260281,67.013866,0.778204,0.645011,1.075258,5735947.414952,620061.963050,-67.013866,30U
0001547131219703352,6,51.761531,-1.260280,67.015421,0.772255,0.637899,1.070982,5735947.414684,620061.972245,-67.015421,30U
0001547131219903196,6,51.761531,-1.260280,67.014798,0.773872,0.639855,1.072148,5735947.415273,620061.969392,-67.014798,30U
0001547131220103172,6,51.761531,-1.260281,67.014277,0.775486,0.641806,1.073313,5735947.415707,620061.966487,-67.014277,30U
0001547131220303207,6,51.761531,-1.260281,67.013838,0.777096,0.643751,1.074477,5735947.416123,620061.963415,-67.013838,30U
0001547131220503253,6,51.761531,-1.260281,67.013345,0.778703,0.645689,1.075640,5735947.416523,620061.960390,-67.013345,30U
0001547131220703300,6,51.761531,-1.260280,67.015184,0.772770,0.638586,1.071375,5735947.413794,620061.968601,-67.015184,30U
0001547131220903201,6,51.761531,-1.260281,67.014856,0.774386,0.640541,1.072541,5735947.414222,620061.965824,-67.014856,30U
0001547131221103243,6,51.761531,-1.260281,67.014474,0.775998,0.642489,1.073706,5735947.414464,620061.962790,-67.014474,30U
0001547131221303289,6,51.761531,-1.260281,67.014150,0.777608,0.644432,1.074870,5735947.414833,620061.959721,-67.014150,30U
0001547131221503336,6,51.761531,-1.260281,67.013852,0.779213,0.646369,1.076032,5735947.415057,620061.956534,-67.013852,30U
0001547131221703292,6,51.761531,-1.260281,67.015131,0.773295,0.639275,1.071776,5735947.413405,620061.964177,-67.015131,30U
0001547131221903199,6,51.761531,-1.260281,67.014980,0.774910,0.641228,1.072942,5735947.413746,620061.961605,-67.014980,30U
0001547131222103245,6,51.761531,-1.260281,67.014743,0.776521,0.643174,1.074106,5735947.413860,620061.959106,-67.014743,30U
0001547131222303292,6,51.761531,-1.260281,67.014503,0.778129,0.645115,1.075269,5735947.413968,620061.956446,-67.014503,30U
0001547131222503339,6,51.761531,-1.260281,67.014271,0.779734,0.647050,1.076431,5735947.414094,620061.953791,-67.014271,30U
0001547131222703386,6,51.761531,-1.260281,67.014169,0.773828,0.639966,1.072182,5735947.414562,620061.964688,-67.014169,30U
0001547131222903433,6,51.761531,-1.260281,67.013973,0.775442,0.641916,1.073347,5735947.414618,620061.962217,-67.013973,30U
0001547131223103354,6,51.761531,-1.260281,67.013249,0.777052,0.643860,1.074511,5735947.415824,620061.959301,-67.013249,30U
0001547131223303400,6,51.761531,-1.260281,67.011972,0.778659,0.645799,1.075674,5735947.426471,620061.955583,-67.011972,30U
0001547131223503447,6,51.761531,-1.260281,67.010651,0.780263,0.647731,1.076835,5735947.451593,620061.948836,-67.010651,30U
0001547131223703494,6,51.761532,-1.260281,67.012870,0.774369,0.640657,1.072592,5735947.497010,620061.948306,-67.012870,30U
0001547131223903541,6,51.761532,-1.260281,67.010130,0.775982,0.642605,1.073757,5735947.591441,620061.931909,-67.010130,30U
0001547131224103588,6,51.761534,-1.260281,67.009290,0.777591,0.644547,1.074921,5735947.739138,620061.906585,-67.009290,30U
0001547131224303635,6,51.761536,-1.260282,67.009958,0.779197,0.646484,1.076083,5735947.945900,620061.870874,-67.009958,30U
0001547131224503681,6,51.761538,-1.260282,67.011532,0.780799,0.648414,1.077244,5735948.217307,620061.824566,-67.011532,30U
0001547131224703728,5,51.761541,-1.260284,67.035433,0.774919,0.641350,1.073006,5735948.514995,620061.704393,-67.035433,30U
0001547131224903775,5,51.761545,-1.260285,67.038033,0.776530,0.643296,1.074170,5735948.937427,620061.633466,-67.038033,30U
0001547131225103822,5,51.761549,-1.260286,67.042118,0.778138,0.645236,1.075333,5735949.439857,620061.550516,-67.042118,30U
0001547131225303869,5,51.761554,-1.260287,67.048287,0.779743,0.647171,1.076495,5735950.020737,620061.452369,-67.048287,30U
0001547131225503916,5,51.761560,-1.260288,67.054153,0.781344,0.649099,1.077655,5735950.678371,620061.340341,-67.054153,30U
0001547131225703963,5,51.761567,-1.260291,67.068549,0.781186,0.648074,1.077622,5735951.389426,620061.146144,-67.068549,30U
0001547131225904009,5,51.761574,-1.260293,67.069761,0.782784,0.650000,1.078781,5735952.200926,620061.010365,-67.069761,30U
0001547131226104056,5,51.761582,-1.260295,67.070641,0.784379,0.651921,1.079939,5735953.085386,620060.856971,-67.070641,30U
0001547131226304103,5,51.761591,-1.260297,67.071139,0.785971,0.653835,1.081096,5735954.043158,620060.691242,-67.071139,30U
0001547131226504150,5,51.761600,-1.260299,67.072237,0.787560,0.655744,1.082252,5735955.069671,620060.509948,-67.072237,30U
0001547131226702896,5,51.761610,-1.260302,67.070965,0.766076,0.629998,1.062075,5735956.126232,620060.274611,-67.070965,30U
0001547131226902942,5,51.761620,-1.260305,67.075167,0.767706,0.631979,1.063251,5735957.263065,620060.062586,-67.075167,30U
0001547131227102989,5,51.761630,-1.260308,67.078327,0.769332,0.633953,1.064426,5735958.442952,620059.840529,-67.078327,30U
0001547131227303036,5,51.761641,-1.260310,67.084275,0.770956,0.635922,1.065600,5735959.654738,620059.614078,-67.084275,30U
0001547131227503082,5,51.761652,-1.260313,67.096419,0.772575,0.637885,1.066772,5735960.882630,620059.377870,-67.096419,30U
0001547131227703129,5,51.761663,-1.260316,67.138621,0.751680,0.611592,1.047015,5735962.073320,620059.162255,-67.138621,30U
0001547131227903176,5,51.761674,-1.260319,67.136271,0.753341,0.613633,1.048208,5735963.293106,620058.921229,-67.136271,30U
0001547131228103223,5,51.761685,-1.260322,67.134016,0.754999,0.615666,1.049400,5735964.490366,620058.677815,-67.134016,30U
0001547131228303269,5,51.761696,-1.260325,67.128257,0.756653,0.617693,1.050590,5735965.666996,620058.434248,-67.128257,30U
0001547131228503316,5,51.761706,-1.260329,67.122577,0.758303,0.619713,1.051779,5735966.843311,620058.185307,-67.122577,30U
0001547131228703363,5,51.761717,-1.260331,67.107651,0.740668,0.594563,1.034231,5735968.060534,620057.995893,-67.107651,30U
0001547131228903410,5,51.761728,-1.260334,67.104434,0.742353,0.596662,1.035439,5735969.263934,620057.747904,-67.104434,30U
0001547131229103456,5,51.761739,-1.260337,67.104845,0.744035,0.598753,1.036646,5735970.471374,620057.496948,-67.104845,30U
0001547131229303503,5,51.761750,-1.260340,67.101598,0.745713,0.600837,1.037851,5735971.662370,620057.252059,-67.101598,30U
0001547131229503550,5,51.761760,-1.260343,67.097498,0.747388,0.602914,1.039055,5735972.828304,620057.024162,-67.097498,30U
0001547131229703596,6,51.761772,-1.260344,66.891208,0.730061,0.590107,1.022889,5735974.078714,620056.948439,-66.891208,30U
0001547131229903643,6,51.761782,-1.260346,66.891946,0.731771,0.592221,1.024110,5735975.200027,620056.780184,-66.891946,30U
0001547131230103690,6,51.761792,-1.260348,66.893218,0.733477,0.594328,1.025330,5735976.295101,620056.645658,-66.893218,30U
0001547131230303737,6,51.761801,-1.260349,66.896568,0.735180,0.596428,1.026549,5735977.363772,620056.555740,-66.896568,30U
0001547131230503783,6,51.761811,-1.260349,66.900078,0.736878,0.598520,1.027766,5735978.398509,620056.518960,-66.900078,30U
0001547131230703810,6,51.761819,-1.260347,66.890351,0.713772,0.581221,0.995032,5735979.357860,620056.604508,-66.890351,30U
0001547131230903856,6,51.761828,-1.260345,66.889328,0.715521,0.583368,0.996287,5735980.338700,620056.700255,-66.889328,30U
0001547131231103903,6,51.761836,-1.260343,66.890039,0.717266,0.585507,0.997541,5735981.289458,620056.868851,-66.890039,30U
0001547131231303950,6,51.761845,-1.260339,66.891063,0.719007,0.587638,0.998793,5735982.218811,620057.120254,-66.891063,30U
0001547131231503996,6,51.761853,-1.260334,66.895509,0.720743,0.589761,1.000044,5735983.121361,620057.451029,-66.895509,30U
0001547131231703753,7,51.761862,-1.260327,66.799424,0.700709,0.574547,0.972383,5735984.109935,620057.867643,-66.799424,30U
0001547131231903578,7,51.761869,-1.260319,66.813286,0.702491,0.576719,0.973668,5735984.941090,620058.381501,-66.813286,30U
0001547131232103624,7,51.761876,-1.260311,66.831927,0.704268,0.578882,0.974951,5735985.724603,620058.981179,-66.831927,30U
0001547131232303671,7,51.761882,-1.260300,66.845613,0.706041,0.581037,0.976232,5735986.466761,620059.656417,-66.845613,30U
0001547131232503718,7,51.761888,-1.260289,66.861618,0.707809,0.583185,0.977512,5735987.141807,620060.419849,-66.861618,30U
0001547131232703764,7,51.761894,-1.260277,66.734819,0.700857,0.566491,0.960772,5735987.809301,620061.272137,-66.734819,30U
0001547131232903811,7,51.761898,-1.260263,66.722836,0.702638,0.568693,0.962073,5735988.323497,620062.177095,-66.722836,30U
0001547131233103858,7,51.761902,-1.260249,66.719706,0.704415,0.570887,0.963371,5735988.755761,620063.150917,-66.719706,30U
0001547131233303818,7,51.761905,-1.260234,66.712568,0.706187,0.573072,0.964668,5735989.095104,620064.184628,-66.712568,30U
0001547131233503864,7,51.761907,-1.260218,66.712298,0.707955,0.575249,0.965963,5735989.355270,620065.264849,-66.712298,30U
0001547131233703911,6,51.761908,-1.260202,66.714067,0.676147,0.546436,0.939063,5735989.523668,620066.412180,-66.714067,30U
0001547131233903505,6,51.761909,-1.260185,66.713883,0.677994,0.548719,0.940394,5735989.638220,620067.556698,-66.713883,30U
0001547131234103551,6,51.761909,-1.260168,66.722230,0.679835,0.550992,0.941722,5735989.667515,620068.725366,-66.722230,30U
0001547131234303598,6,51.761908,-1.260151,66.726569,0.681671,0.553256,0.943048,5735989.608624,620069.914238,-66.726569,30U
0001547131234503644,6,51.761907,-1.260133,66.734194,0.683502,0.555511,0.944373,5735989.485482,620071.121483,-66.734194,30U
0001547131234703691,6,51.761905,-1.260116,66.700391,0.657307,0.532485,0.918201,5735989.304843,620072.321470,-66.700391,30U
0001547131234903738,6,51.761903,-1.260098,66.708443,0.659206,0.534827,0.919561,5735989.064755,620073.546763,-66.708443,30U
0001547131235103489,6,51.761900,-1.260081,66.717534,0.661099,0.537159,0.920919,5735988.759228,620074.777323,-66.717534,30U
